id,imdb_id,overview
333884,tt2580658,A childless couple struggle in the aftermath of a sexual assault leaves the woman pregnant.
53805,tt1104688,A climax of brutality and violence after a young man hits some cars in a rush.
378087,tt4866712,A musical duet stranded long time ago meet again to play together one last time.
359483,tt5013980,"In the 1920s the two brothers Adolf and Rudolf Dassler start manufacturing sport shoes. Adolf is a talented craftsman and his dream is that one day all the best sportsmen in the world will wear his shoes. Rudolf on the other hand is the economical brain of their business, handling sales and marketing. After World War II, they continue producing shoes but the relationship between the two brothers starts to deteriorate. Both of them claim the company to be theirs, leading to an ever growing rivalry. A rivalry still existing today, represented by two of the most popular sports brands.—Wallwatcher"
322455,tt0084541,
352917,tt3257610,A hunting party of three in Transylvania. The carefree and rich people enjoying themselves. A shooting accident change the scene.
402612,tt3416386,It is Dr. Borlaug's job to tell the patients that they have just a few days left. But one day his colleauge tells him this story. So the sample husband the best father and doctor comes up with a devilish plan. To ruin every relationship that he is in so the loved ones will let him go easily. And when he achieves this he is still alive but he should be in the cemetery long ago.—Marcell Almasi
34092,tt1411277,"Eva is afraid of her sex-obsessed stepfather Willem. Feeling forlorn, she meets Ricardo, a streetwise hustler who cheers her up, promising a trip to Paris. But instead he drags her to a sex club where she's held prisoner. Mees, on whom she has a crush, embarks on a desperate search to rescue her but his arrival at the sex club coincides with a police raid, at which point Eva is astonished to discover that Willem is actually an undercover vice cop.—Holland Film"
318184,tt2146038,
420703,tt5786508,"Aluízio Li, an aficionado and alienated by martial arts films in the state of Ceara (Brazil) in the 80s, sees your playful and innocent world in check when a retired professional wrestler (Toni Tora Pleura) decides to challenge all the ""tough guys"" of the city.—Rafael13234"
421958,tt5680442,"Can it be justified to shoot down a civilian plane, converted by terrorists into a deadly suicide missile? Can ""human arithmetic"" be a legal calculus?"
315252,tt4298406,A modern version of the classic story of Snow White and the seven dwarfs.
258113,tt3390724,Dutch modern re-telling of the famous fairytale Cinderella.
263260,tt0047843,"""Cinderella"" is a delightful musical version of the classic fairytale of a good-natured girl and her wicked stepmother. When the local prince holds a ball for all the women in the land so he can find a wife, Cinderella is forbidden to go. With the aid of her good fairy godmother, however, Cinderella attends the ball and wins the prince's heart. Filmed in a beautiful natural setting, this charming tale of rewards of virtue is excellent for family viewing.—jobwillman"
366887,tt4247144,Robertico is forced to pay 200.000 gulden in damages due to a dodgy dealing. He pretends to be a business man to obtain an investment from the rich Ken Maduro. Until he falls in love with Ken's daughter.
393407,tt5324800,A French-Jewish actor seeks counseling and discusses a number of stereotypes concerning Jewish people. Told in the form of short stories that accompany each stereotype.
203539,tt2446786,"Max and his band, ""Systemfehler"", are preparing for an important concert when their guitarist injures his hand. Know-it-all eco-activist Inge, who Max has made fun of, seems to be the only available stand-in."
226001,tt2547100,The story of Beauty and the beast.
266568,tt2129885,"Although mistreated by her cruel stepmother and stepsister, Cinderella is able to attend the royal ball with help from her fairy godmother."
410774,tt1479358,"The king decides that since his daughter Snow White, whose mother died in childbirth, is old enough to marry an already-chosen prince, it's time now for him to remarry, but his evil bride stops at nothing to eliminate her stepdaughter as a 'beauty rival' and cut every other tie with the late queen. She mounts he throne after the softy king dies at the news that Snow White was devoured by a wild beast. In fact, she ordered the royal huntsman to bring her heart as proof of death, but instead he shot a deer and left the princess in the forest, where she found the messy home of the seven miner dwarfs and became their housekeeper. Informed by her magic mirror that princess lives beyond the mountain, she incarcerates the huntsman and repeatedly passes through in disguise to offer magical death sentences, which are accepted naively, but each time she's saved by the dwarfs, the last time mostly the prince who came looking for his bride, having been incognito at court as the huntsman's inconspicuous assistant.—KGF Vissers"
216647,tt0099065,
51959,tt0152073,"A Czech fairy tale about a princess named Lada who runs away from home in a mouse-fur disguise in order to escape an unwanted, forced marriage."
313896,tt4312830,"Michel knows no fear, so he sets out to learn it. He meets Princess Elisabeth and her father, a king, who live in a tent city because their castle is haunted. The king has promised Elisabeth's hand to the one who can vanquish the ghosts."
374319,tt5295224,"Princess Marleen wants to marry the love of her life Konrad. Her father though sees no way to allow this and forbids them to see each other ever again. After they met each other anyway, her father has a terrible punishment for Marleen. But this strong love resist time and other barriers throughout a dramatic plot."
279558,tt3425030,"When Felix is born to commoner parents, he's foretold to be destined for all kinds of luck and happiness, including a royal bride. King Ottokar, who is obsessed with his alchemist quest for gold, hears of it, promises to raise the boy in the palace, but puts him in a basket in the stream. The blacksmith and his infertile wife raise the foundling as their own. When Ottokar realizes, passing in that town on the search for alchemist literature, the happy violinist must be Felix, he orders his performance at his spoiled heir princess Isabell's birthday, but joins a sealed instruction to execute its bearer. Felix is caught by rebels, who decide against killing the 'royal flunky' after reading the letter and substitute a counterfeit instructing the prelate, who acts as regent in the royal absence, to wed her to the bearer. Startled, the protesting princess and musician obey and develop unspoken affection. Ottokar returns, is irate, but decides to demand from his unwanted son in law the impossible key ingredient to his latest gold formula: golden hairs of the devil. Felix accepts to attempt a probably fatal raid on hell, but Isabell disguises herself as a male wanderer to join him. Having found the ferryman of the Jordan (Styx), they find a surprise ally in the devil's grandmother.—KGF Vissers"
268712,tt2562290,"Maddened by grief over his late queen, King Tobald decides to wed their only daughter Lotte, the only female resembling her. Having failed to put him off by exorbitant demands, she puts on the unique cloak made of all fur types in the realm and flees over the border, carrying only her mother's three-party golden seduction kit and the king's miniaturized gifts while posing as a poor girl. King Jacob finds her while hunting and orders her into court chef Mathis' scullery. He appreciates her zeal and culinary talents, helping him put the best dishes ever before the king, who is determined to find out about the gastronomic phenomenon, yet she makes that difficult.—KGF Vissers"
374247,tt5284240,"Wise king Christoph intends to abdicate and enjoy a carefree twilight, but has no son and hesitates to enthrone either of his daughters, the eldest two Isabella and Eugenia having flawed characters and petty obsessions, while junior princess Amélie more resembles their berated mother, queen Louisa. The king plans to let the crown go to the daughter who makes the most convincing declaration of pious love for him, but while hers sisters claim to love him more then their beloved jewels viz. fashion, Amelie infuriates him by saying 'as a daughter can only lover father, more precious then salt', he stays on and banishes her 'until salt proves more valuable'. She wanders off, disguised as journeyman Anton, still tempting fate with her smart mouth, but resolves to return after meeting again wandering African 'prince' Tabor on his natural science expedition, who lusts for her since a sharp-tongued meeting, and loyalty markers are called as true feelings combine with a ruinous salt shortage.—KGF Vissers"
73077,tt2015340,"Maroso Golfetto is a firm manager from Veneto who is always yelling at his employees, all either immigrants or Southern Italians. He regularly appears on the local TV channel where he keeps denouncing the evils of immigration and is very popular with everybody including with kids. His speech hits home better than that of Lucia, their anti-racist schoolmistress. And what will be will be : by dint of invoking the help of God to rid Veneto of its immigrants the miracle finally happens : one morning they have all disappeared. But is that really a blessing ?—Guy Bellinger"
41619,tt1552669,"Elderly Lena Braake loves her tiny house, but her bank wants the property, so a loan officer talks Lena into a new mortgage."
64965,tt0107803,"The Nativity of Jesus, from Joseph's point of view."
148479,tt0168170,"Two unemployed losers start their own business. They buy an old carpet cleaning machine from Stockholm, instruction manual not included, and begin creating havoc anywhere they turn up, from private residences and airline hangars to the headquarters of the Finnish Security Police.—Markku Kuoppamäki"
297298,tt3655374,"Mustafaali, as a person who left the modern life behind him and lives in Cokertme Village, spends his days by reading books. Mustafaali, a person who is against working, satisfies all his vital needs from the blessing of nature. Cavit, on the other hand, is a rich businessman who lives in Istanbul."
371153,tt5114588,"After seeing his son married in the first movie of the series, Ismail is now having stress over his grandson's circumcision. When the old crew reunites, Ismail finds himself in all kinds of unthinkable trouble, and before he knows it the circumcision party has evolved into a citywide affair."
140485,tt2355823,"This fast paced farce begins with an apparently innocuous request from a village elder to take a recently deceased man to his home village for proper burial. Salim, the simple village man on which this request is bestowed, is afraid of death and by extension dead people, but he reluctantly agrees to take the dead man in his truck in order to incur good-will."
223551,tt3180440,"Freshmen, seniors and alumni clash with each other, themselves, and the police during an Amsterdam fraternity's epic opening party."
80961,tt0253997,"Going through his daily routine in a stereotypical neighborhood, a street cleaner falls in love with a charwoman. Unfortunately for him, so does his boss."
56486,tt0104894,"Looks at two communities on either side of the Czech - Austrian border. There's an elderly man in Austria looking for a new wife, and he meets a lone single woman on the Czech side of the border."
59046,tt0378361,"Two men, brothers- in-law, are on the hunt for a stolen car."
365544,tt5172306,"Year 1609. Not far from Smolensk, the Polish army, led by King Sigismund III and Hetman Stanislaw Zolkiewski, is encamped. The king expects to take the city within a few days and then move on to Moscow. At night, the camp of the Poles is discovered by two boys - the orphan Sashka and the Fyodor, who help the baker Filimon in his work.—Bazza the Beast"
290911,tt3221210,"Die Polizisten Schorsch, Erwin und Richi hören von einer in der Erde vergrabenen weiblichen Leiche."
361340,tt0319109,
53693,tt0102240,"Tween Mads is having trouble fitting in: he's got a crush on a female classmate--and his clumsy father is a teacher at his school. By an unforeseen chance of events, Mads becomes somewhat of a hero, but will he win the girl?"
430514,,
390547,tt4555674,"A young man who lost his eye with a rubber ball in a street protest, coincidentally meets the riot police who shot the ball in a dinner."
356461,tt3446626,A married couple's seemingly perfect life is turned upside down when Lucia uncovers secrets that push her to break her usual routine.
392832,tt5662556,"What would happen if two sworn enemies, two women opposite in temperament and lifestyle, find out they share the most incredible legacy: the child of their ex-husband?"
424014,tt6204874,"A powerful mafia boss is dying and wants to leave the command of his clan to a child who has never recognized. That child is a harmless, naive and clumsy boy of 35 who is an altar boy, and that he lived in an orphanage in a village in Southern Italy."
375872,tt4806012,Agents from diverse Spanish local police forces are called to form a special team.
327083,tt0300611,"The first televised Victoria's Secret Fashion Show, with unforgettable performances by Andrea Bocelli."
254299,tt3439092,"Friendly, ever-helpful simpleton Till is his carpenter brothers Paul and Peter's dogsbody and the town laughingstock. When he generously shares his lunch with an old beggar, the character is actually a sorcerer and rewards him with a living golden goose. Till wants to offer it to the ever-sad Princess Louise, whose aunt and strict governess Edeltraud want to marry her off to haughty Prince Amandus and dreams of succeeding king Eduard herself, to cheer her up. The greedy townsfolk, including the curate, find that anyone who attempt to steal the goose sticks to it, while the bully brothers get their comeuppance in--and from--the forest.—KGF Vissers"
82716,tt0110893,A young man Jindrich goes looking for a princess only to find a girl in the country mill.
4652,tt0183126,"In one fairy-tale kingdom, the princess stopped laughing. No one knows the cause of this sudden illness. The worried king promises half the kingdom and a daughter in marriage to the one who will make the princess at least smile."
83271,tt0231208,
428645,tt5968964,The biography of the Brazilian YouTuber Christian Figueiredo.
409082,tt0065934,
43989,tt0108245,"A bunch of hopeless unemployed occupy a polling place during general election in Italy to protest and report the mafia affairs of Mr. Cannavacciuolo. He is candidate and is setting up a fraud to be elected anyway. Lucia, his daughter, is taken as hostage by the group. The unexpected action manages to get the attention of the media, and the people starts supporting the group till the police intervenes with heavy manners.—1felco"
369603,tt0230505,"Three diverse cousins--an eligible bachelor; a young and penniless hippie; and a spirited woman who lives abroad--inherit an old mansion in Athens, only to find out that they have entirely different views on how to make good use of it."
297342,tt0181600,"An ornamental minister visits his constituency to inaugurate an obstetrical clinic; however, a clumsy accident will expose not only his voters' needs but also a well-planned conspiracy. Can he right the wrongs before the next elections?"
376188,tt0085421,"The historic saga of Russia's first industrialists. The main plot of the first season is the story of the Demidovas and Peter the first's mutual relationship. In a short time following Peter Akinfii Demidov's command, the problems with the cast iron and cannon industry was sorted which allowed Russia to secure a string of historic victories. The second season's events unfold in the time-period of Tsarina Anna Ioannova when Demidov Akinfii becomes absolute ruler of the Urals after having managed to oppose harsh and cunning ruler Biron.—russart.com"
72822,tt0443159,"Ramon Holgado is the driver of a big boss, as well as his confidant, his golf partner, and the alibi of his escapades. His wife, Carmen, dreams of returning to sunny Andalusia."
437253,tt6304968,"Seven friends meet up for dinner on a full moon Friday night and deep secrets will come to the surface, shaking their lives and threatening their relationships."
47241,tt0970946,"Harris, his wife, his German half-sister, and her friend arrive at a distant Aegean island, accessible only by boat. But Harris gets stung by a bee, and he develops an allergy. Suddenly, secrets come into the open."
394723,tt5271772,"Seven years after their fateful first encounter, Abril and Manuel meet again. Although they're both married, their attraction has only grown."
437838,tt6113490,"Michael Gewa is a devoted German high school teacher, ready to go the extra mile for his pupils, even understanding for troublesome louts. He sees no reason to react when a novel Internet company offers him a 'premium subscription' to clean up his rating on their website. But school colleagues, pupils and their parents soon get wind of his bad rating and various posts leading to it. He plans to fight back, focusing more on the 'fake news', considering his job less crucial. But the next strike compromises his relationship with his steady girl friend.—KGF Vissers"
384373,tt4626160,"The film tells the story of Pedro Poveda (Raúl Escudero), a tenacious and innovative priest who opens paths in the field of education and in the defense of the rights of women in early twentieth century Spain. UNESCO recognized him in 1974 as ""Educator and Humanist"" and Pope John Paul II canonized him in 2003."
58928,tt0452780,A psychiatrist who probes the mind of traumatized soldiers attempts to unlock the secret that drove a gentle but deeply-disturbed World War I veteran to the edge of insanity.
357155,tt3778394,"A group of friends is looking for a change in their lives. Believing that a film will bring them fame and wealth, they embark on the project without many cinematic knowledge, but with a famous actor in mind to star: Ricardo Darín."
265432,tt0416829,Biographical TV-Movie about the live of the popular East-German novelist Brigitte Reimann. Follows her private life and her fight for and against her country and herself.
83729,tt2133298,A young woman who had her future planned as junior manager of her father's company encounters life-changing events.
177979,tt0091742,American German teacher Andrea Flanegan is traveling to Germany for a conference on the German language . On the plane she sits next to the taciturn Peters and watches how he takes a medicine from his briefcase after a heart attack .
407430,tt3210416,The family cat (Chobi) has had his tail stepped on one too many times and dreams of revenge.
320318,tt3037028,"In this French thriller, journalist Denis Robert sets the world of finance ablaze when he exposes a major European bank's opaque operations. In his search for the truth, he uncovers a dark political financial machine of bribes and threats."
439263,tt0042632,
442752,tt0095861,"Leisurely-paced, semi-comedic story based on actual events, ""the first American-style post office robbery in Finland"". In the mid-1950s, a gangster quartet led by Hilarius Ruokonen splits up and goes hiding after their heist, only to be found by the police one after another.—Markku Kuoppamäki"
56947,tt0104025,"Victor's wife leaves him, and on the same day he loses his job. Depressed, he tries to find someone to listen to his grief, but the only person ready to show some empathy is the simple-minded Michou whom Victor finds irritating."
224233,tt2039369,"The day a man almost runs over a puppy, he meets the love of his life. The couple and their dog live the dream, until she wants out."
278475,tt3283664,"Sevkat Yerimdar, with his most prominent features of being ill-tempered and nosy, have risen among the other characters from the skits and after a short journey through television he is ready to meet the cinema audience."
408550,tt5774604,"Two worlds colliding for the best. The children of Phnom Penh scavenging the dump-site to survive and a recently retired couple discovering Cambodia. This is the extraordinary human story of Christian and Marie France and how they changed the lives of more than 10,000 kids over 20 years. For a Child Smile is born.—TCN"
346758,tt4688658,"In the form of an animated docu-drama, the biography of Adam Jacek Winkler wonders through nearly half a century of history. A Polish refugee in Paris, Adam lived a boundless life, wanting to change the world. His adventurous life takes a radical turn in the 80s, as he visions himself a knight of the 20th century and leaves France to fight with both amateurism and courage, alongside commander Massoud against the Soviets in Afghanistan. In the light of September 11th, 2001, his fate mirrors the individual's destiny in relation with the history unfolding and also the introspection of a man on his own fate.—Anca Damian"
419522,tt6197094,"A rivalry forms between two teachers who are polar opposites: a strict, old-fashioned by-the-book instructor and his cheerful young counterpart interested in social media."
342011,tt0043444,"Evangelina asesina a su amante Alberto. En prisión ella conoce a Dora, la novia de Alberto, quien fue privada de su libertad por los negocios ilicitos de él. Una interesante historia esta a punto de tejerse."
391438,tt0262225,A boxer wins a championship but he is injured and forced to retire. After that he falls in love with a blind girl.
416569,tt4805816,"In 1980's Helsinki, a city about to burst with young energy and rebellion, two young writers determined to conquer the world fall madly in love. For Inka, the love affair puts everything in motion: she finds her own voice, publishes her first novel - and becomes a sensation. The intensity of their relationship has a different affect on Juhana, who starts to lose his grip on writing and, finally, life. At the height of the love affair Inka starts to suspect that their mad love might actually be real madness.—Solar Films"
109861,tt1043532,A contractor wants to become a writer but his unhappy marriage and financial problems are suppressing him.
362617,tt4069316,"""Hazing"" (""Novatos"") is a feature film based on the director's true story. The story of Alex, a freshman who rejects hazing, and Carla, a freshman who doesn't care too much about it. Between them, two opposite ways to face hazing will grow a loving relationship that helps them overcome the problem.—Marta Cabrera"
227964,tt3447830,"To become the new anchor of her local TV channel, young reporter Hortencia creates a fake serial killer to grant her exclusive coverage of the crimes and give her the publicity she needs to win the the race for the anchor's seat."
342684,tt2392451,Vulcania is a small isolated community led by an enigmatic leader where nothing is quite what it seems.
359413,tt4653486,"Follows the adventures of Aurélie Laflamme who is now a teenager, entering the final year of high school."
77564,tt1040002,
327909,tt3144226,"Vera is a cab driver who has been saving up for years to buy a house and settle on No Man-s Island in the Pacific and eventually escape from the world in which she lives. Zoli has what it takes to become a professional basketball player, but beats a cowardly retreat from his own talent. These two youngsters, each on the run in their own way, are then joined by Mia, the runaway bride. Their three lives clash and intermingle as they journey towards an unexpected solution. The film is a modern fairy tale about young people in search of true happiness who, through Mia-s ethereal purity, come to love themselves and find a way to realize their dreams.—Anonymous"
449863,tt6601954,A deep look to the hidden secrets of a wonderful place of the world: Cantabrian Mountains.
142478,tt0267721,Documentary about the making of the classic WWII film.
41663,tt0080719,The accountant Ugo Fantozzi is a born loser: for him the problems of the office and everyday life becomes huge catastrophes.
185180,tt0041649,"The strange disappearance of the dogs of his neighbors leads Juan to investigate the case on his own. It ends up finding out that the author of the robberies is a young woman called Eloísa, the cocky daughter of a scientist who uses dogs to create an antidote against sleep. Juan and Eloísa fall in love, but he will ask her to leave her luxurious mansion to live only with his salary.—jsanchez"
428950,tt4743564,Computer-generated imagery and other visualization techniques reveal how it would look if all the water was removed from RMS Titanic's final resting place.
440508,tt6282314,Only one lusted glance brings Aliya to the events throwing her into the criminal ocean. But in the wirliging of passions and turmoil when she finds herself at the verge of fatality it's only her true love that is the only rescue.Now the most important thing for Aliya is to preserve the honor and dignity and the whole world will be at our feet.—IvanWong
152100,tt2557964,
167330,tt2374308,"Heinz Gödicke (Ronald Zehrfeld) is the chief commissioner of the People's Police in the small town of Eberswalde in Brandenburg. Gödicke is called when two bestial murdered children are found in the forest. The investigator tries to get involved with the perpetrators--a rarely-used method at the People's Police. The Stasi-Major Witt (Florian Panzer) doesn't approve of this procedure and leaves the commissioner only reluctantly free hand in the investigation. The matter does not get to the authorities fast enough and is simply put into the files. When another murder occurs, it becomes clear that Gödicke was much closer to the enlightenment of the act than everyone thought."
220669,tt1107828,"In the fall of 1938, the NKVD arrested Sergei Korolev. Under torture, investigators are trying to wrest from him a confession of anti-Soviet activities, each time bringing the damning facts from the biography."
240992,tt0055409,Wrestling superhero Santo battles an evil scientist who has created a race of zombies.
38547,tt1523583,"Hürmüz lives in Taskasap, Istanbul and has six husbands in a plot to solve her economic problems. She arranges to meet each of her husbands one day of the week. However,she suddenly falls in love with the town's doctor whom she meets at her husband's barber shop, and the doctor falls in love with her."
366759,tt4728338,"Ali and Ilber, the two partners of Senay Cüccaciye, sell garden dwarfs. When their company starts to dwindle, they decide to participate in a gardening fair in Sofia with the plan to meet new people from the sector in an attempt to drum up new business."
148697,tt0252249,Apti is a simple minded village man and he believes what is happening around him by chance is actually his doing. He becomes famous by beating a feared man and everyone starts to respect him than he meets a singer and an action-love story starts.—Erdem Albayrak
49833,tt1526284,"Ibrahim returns to Tinne, along with his girlfriend, Jessica, but will the tiny village become their new home?"
48763,tt1594918,"A clarinet player goes on a search for his real father, teaming up with an eccentric nightclub singer."
452606,tt0264051,"Portrayal of a young depressed Turkish widow in the slums whose infinite dignity alone looks after her orphan kids is depicted by the son of the town sheriff, who is in love with her."
65010,tt0289967,Yasar and his wife Nezaket have kept on producing children in the hope of finally getting a male child. But they end up with only daughters instead (who they give masculine names). Now they are stuck with the task of arranging suitable rich husbands for them.—ahmetkozan
101217,tt0252496,"A man is lost at infancy and gets raised by bears in the woods. He acts as a bear and shows wild behavior. After he encounters a group of miners and attacks them, the locals start a man hunt and events follow."
236053,tt0252562,Veysel loves a singer named Basak. But she don't loves him. One day Veysel saves the life of a Japanese tourist. Tourist sends to Veysel a gift from Japan. The gift is a robot like singer Basak.
123592,tt0252611,"Mulayim sert believes that he only has 6 month to live. So to avoid meeting his fate, he decides to re do his job status, carry a time bomb, and play Russian Roulette."
109671,tt0486708,"A Turkish comedy film directed by Murat Aslan, about an incompetent gang of criminals attempting the biggest robbery of their lives, which was the sixth highest-grossing Turkish film of 2005."
69319,tt0252695,4 friends who are mistreated in a casino want to get revenge by kidnapping the singer of the casino.
74171,tt0253619,"Mafia father's legacy with his son, Kemal divided his father's death. To get his father's revenge takes back the money of everyone else."
327935,tt0253616,"A poet, who works as a waiter to make ends meet, postures as a female singer to end a blood feud between two families."
123601,tt0253738,"Richest man in village, Saban is arranged to marry a beautiful Peril but the girl thinks he is rude and uncivilised bear. After learning this Saban becomes the best gentleman in the world to try to teach her a lesson."
123611,tt0253822,A tragicomedy dramatizing how an innocent villager is driven into the crime world only to collect enough cash to make his biggest dream come true: Return to his village home and marry the girl next door.
453596,tt6721848,"A small town people accidentally sinks a US war ship. The mainland decides to cut their ties and leave them to their fate. Without another option, the town becomes a sovereign state but the US still wants to obliterate them."
142802,tt0361661,"Group of Cossacks are coming to Moscow to buy an ox. Moscow turns out to be a devilish hole crowded with witches. Some local witch seduces Kol'ka Smagin (one of the Cossacks) and robs him of his brown eyes, giving him alien blue ones instead. Now Kol'ka and his uncle Zarubin are ready to go to any length in order to get the eyes back. The quest begins."
439998,tt6373590,"To save his small town from being left by the last inhabitants, the Mayor organizes a false case of murder to attract media attention. His plan initially succeeds, but soon the situation will go out of control."
77534,tt1297429,An actor who performs for a children's theater lands a leading role in a new production.
143883,tt5952180,"A day in the life of a certain mythical radio station. One of the worst days. Everything falls out of the hands of the heroes, and it must happen that on this very day a live musical marathon takes place at the station."
354133,tt0462640,"On the darkest night of the year, when Satan is allowed free reign to walk the earth, a motley crew of Satanists kidnap a sharp tongued southern waitress to be a given up as the Dark One's bride and mortal host of the Antichrist. But when her rowdy redneck friends botch up the ritual in a violent rescue attempt, all power of hell is inadvertently transferred into the most unlikely of hosts.—Anonymous"
191486,tt0265567,Train driver suddenly felt sick and train itself is not quite fine. Without a driver it runs unstoppable and now it's passengers are who should save a train and their own lives.
127803,tt1718998,"Emma, the studious editor of the school paper, is tempted by the most popular boy in school, Chris Duval, to cheat. She is given a magical necklace that will give her 3 chances."
271495,tt3150834,"Five tries (chances )to say the most important things , through fear of being misunderstood and speechlessness. Five steps towards yourself ,through a reflection of the closest people .5 breathes , to keep going forward ,through emptiness and fear of death ,in searching and finding of true love .Different heroes walk this pass ,with only one desire ,to be heard and excepted for what they are . Is it possible ?—Anonymous"
244575,tt0165844,A story about ghostly marazmatik who is not satisfied with the new cohabitants.
246438,tt1821599,
362844,tt0187534,"An Arctic oil rig crew discovers something strange far beneath the Earth's surface, which may or may not be responsible for the series of murders that begin to take place."
36264,tt0092713,"In 1918, a group of soldiers of various nationalities conspires to desert the imperial Austro-Hungarian army."
270908,tt0055468,An interesting voyage through the Soviet television and film industry.
14210,tt0910868,"The future. The corrupt regime broadcasts the illusion of a beautiful city to the chip in your head, when in fact the city is in ruins. The rebels know the truth and seek to foment revolution."
376934,tt0423061,It's April the 1st and Sylvia has made a fatal error. Abandoned by her boyfriend she sets out to the streets of Prague to win his love back.
213321,tt3066856,Two crazy brothers-detectives from a weird provincial town are searching for a rare striped elephant stolen by a suspicious foreigner.
380438,tt0298411,"A famous author receives a letter from a stranger that reveals how, without him having ever known anything, she dedicated her life to and burned her love for him."
41493,tt0307050,"A beautiful, wise and fairly fat man at his best age - that's Karlsson on the Roof. And he isn't very shy. His door sign says ""The world's best Karlsson"". One day he just flew threw the window into Little Brothers bedroom."
93461,tt0282155,"Friends since high school, 20-year-olds Seb, Frank and Manu are navigating their college years with humor and a longing for romance. Through a series of ridiculous accidents, each young man learns to look for love in unexpected places."
63838,tt0477337,"A young boy's dreams of glory and war turn into a bitter nightmare as his father's kingdom is overrun by an invading army. Lost and alone in the woods, he finds an ancient sword that promises him the ability to claim his vengeance."
197057,tt0768690,Eight heroes of the film wake up in the morning in a sobering-up station: And each one remembers exactly how he got there.
143005,tt0362832,Former friends and colleagues from secret police are re-united to solve the problem from their common past.
336484,tt1322330,"Shattering the story of a talented former boxer. He lost his memory. He does not remember what happened yesterday. He can not sleep. Each morning starts with a clean sheet for him. The powers that be decided to use it in my game. As a bargaining chip. He will understand. And revenge. In one day, he needs to catch it."
159810,tt0814042,"The tumultuous and adventurous life of Michelangelo Merisi, controversial artist, called by Fate to become the immortal Caravaggio. A violent genius that will dare to defy the ideal vision of the world imposed by the Renaissance painters. A provoker that scandalized patrons and institutions, raising the altars the outcast figures he knew so well: drunkards, vagrants and prostitutes.—Anonymous"
51275,tt1506452,Father Alexander is trying to maintain peaceful life for his church amidst the Nazi occupation during WWII.
420481,tt1586262,"Rada and Valery's close happiness suddenly falls: the groom throws the pregnant bride on the eve of wedding. The reason in his mother who is assured that Is glad - a witch, and it has charmed her son. Under the pressure of mother Valery marries another, having left Rada one with the child on hands without any help. To get a job in such position it is almost impossible, and to live on something it is necessary. The left woman finds all a way to survive, using the unusual gift to see the past of people absolutely unfamiliar to it. She decides to test in a role of the fortuneteller ...—Translate.ru"
69976,tt1620464,"Two childhood friends, Sergey Glukharev and Denis Antoshin, work at the same police station. An evening out with friends brings a terrible shock. They happen to get into a fight with another patron at the restaurant, and in the morning he is found dead. Glukharev and Antoshin are wanted as dangerous criminals. They are hunted not only by their former colleagues but also by a professional hitman hired by the victim's family."
26792,tt0902981,"Based on the book ""Company"" by writer Aleksander Tamonikov. Russian special forces vs Chechen terrorists."
37603,tt0439358,Two young intelligence officers headed by a tough captain are assigned various secret missions on the Nazi-occupied territories.
48209,tt0053888,"Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle."
57382,tt1708526,"Someone is killing Parisians of Arab ethnicity. When an Algerian diplomat is murdered by the same assailant, two Algerian detectives are sent to help the French with the investigation and they have their own ways of doing things."
110131,tt0055758,"Michael Tímar, captain of the St. Barbara, marries the daughter of a Turkish aristocrat on the run. While skilfully managing his wife fortune, Tímar is torn between the demands of bourgeois civilization and the ideal of freedom."
41689,tt0149410,"Hungary during World War II. Georgina, spoiled daughter of General Vitay is not delighted when her father takes her to a religious boarding school in a smalltown. She rebels against the strict rules of the school, alienating most of her schoolmates and tries to escape from the school. When her father visits her and learns about this, he decides to tell her why she must stay in the school: he is trying to find a way to get Hungary out of the war before it claims too many lives and he is afraid that his enemies will capture and torture her, thus blackmailing him into betray his cause. Gina agrees to stay in the school, the only place where she is safe. Suddenly she grows up under the weight placed on her shoulders. Life is hard, she often feels she is treated unjustly in the strict school, and even though she makes peace with her schoolmates, often the only ""person"" to whom she can turn to is a statue nicknamed Abigél in the school's garden; who, according to the legend, helps those who write a message and put it in the vase in her hands. No one in the school knows who's hiding behind the statue, although many students tried to find it out, and at first Gina thinks this is only a childish tradition, but when she gets a message from Abigél, in which ""she"" reveals to be her father's confidante, she starts to believe, and later, when her whereabouts are revealed to the enemy and her father is captured, only the person behind Abigél can help her...—Annie"
458808,tt3792994,"In the face of death you can really sense life. There are people who share their lives with the dead and some literally with corpses. A trip from Argentina to Manila, Cairo and Sulawesi."
400552,tt5584176,An unemployed with diagnosed burn-out is getting a therapy in a clinic.
419601,tt0079730,
14644,tt0423877,"Light-hearted, social comedy about the house guest from Hell. A modern remake of Renoir's classic film about a vagabond saved from drowning."
82495,tt0262429,"Tony is crazy about video games. But he is arrested during a hold-up which failed, and he goes to prison for eight months. When he gets out, he contacts Valery, GameStar's boss, and offers her a new video game concept."
64827,tt0824320,"The clever and passionate Madame De Saint-Ange has taken into consideration the education of the young and illiterate Eugenie and at the same time wants to seduce Marquis Dolmance, a famous homosexual philosopher. In two days, with the help of her brother, the Cavalier de Mirvel and the young servant Augustin, Madame will bring the company to completion with more or less mischievous geniuses, put in place through a combination of sensuality, eroticism and feeling."
